NIF,NIF,NIF,Type,,,,,,
3155,BUFF_TK_HierophantShield,vfx_BUFF_TK_HierophantShield,0,,,,,,
3156,BUFF_TK_ShieldBreaker,vfx_BUFF_TK_ShieldBreaker,0,,,,,,
3157,IMPACT_TK_ShieldDisplacement,vfx_IMPACT_TK_ShieldDisplacement,0,,,,,,
3158,PtoP_TK_RefractingDarkness,vfx_PtoP_TK_RefractingDarkness,0,,,,,,
3159,IMPACT_TK_ResTether,vfx_IMPACT_TK_ResTether,0,,,,,,
3160,PtoP_TKResTether,vfx_PtoP_TKResTether,0,,,,,,
3161,CAST_TK_EmbalmShield,vfx_CAST_TK_EmbalmShield,0,,,,,,
3162,BUFF_TK_EmbalmShield_P1,vfx_BUFF_TK_EmbalmShield_P1,0,,,,,,
3163,BUFF_TK_EmbalmShield_P2,vfx_BUFF_TK_EmbalmShield_P2,0,,,,,,
3164,BUFF_TK_EmbalmShield_P3,vfx_BUFF_TK_EmbalmShield_P3,0,,,,,,
3165,BUFF_TK_EmbalmShield_P4,vfx_BUFF_TK_EmbalmShield_P4,0,,,,,,
3166,BUFF_TK_EmbalmShield_P5,vfx_BUFF_TK_EmbalmShield_P5,0,,,,,,
3167,PtoP_TK_EmbalmingTether,vfx_PtoP_TK_EmbalmingTether,0,,,,,,
3168,IMPACT_TK_EmbalmingTether,vfx_IMPACT_TK_EmbalmingTether,0,,,,,,
3169,CAST_TK_BallistaBig,vfx_CAST_TK_BallistaBig,0,,,,,,
3170,AOE_TK_BallistaBig,vfx_AOE_TK_BallistaBig,0,,,,,,
3171,CAST_TK_UsiriansDevastation,vfx_CAST_TK_UsiriansDevastation,0,,,,,,
3172,IMPACT_TK_UsiriansDevastation,vfx_IMPACT_TK_UsiriansDevastation,0,,,,,,
3173,AOE_TK_LargeMagicStrike,vfx_AOE_TK_LargeMagicStrike,0,,,,,,
3174,CAST_TK_LargeMagicStrike,vfx_CAST_TK_LargeMagicStrike,0,,,,,,
3175,BUILD_TK_LargeMagicStrike,vfx_BUILD_TK_LargeMagicStrike,0,,,,,,
3176,TK_IMPACT_Poison,vfx_TK_IMPACT_Poison,0,,,,,,
3177,PtoP_TS_ImpoverishSoul,vfx_PtoP_TS_ImpoverishSoul,0,,,,,,
3178,Impact_TS_ImpoverishSoul,vfx_Impact_TS_ImpoverishSoul,0,,,,,,
3179,CAST_TS_ClawSwipe,vfx_CAST_TS_ClawSwipe,0,,,,,,
3180,Impact_TS_ClawSwipe,vfx_Impact_TS_ClawSwipe,0,,,,,,
3181,Impact_TS_ParalyzingPoison,vfx_Impact_TS_ParalyzingPoison,0,,,,,,
3182,Impact_TS_BurningPoison,vfx_Impact_TS_BurningPoison,0,,,,,,
3183,PROP_TK_Bone,vfx_PROP_TK_Bone,0,,,,,,
3184,PROJ_TK_Bone,vfx_PROJ_TK_Bone,0,,,,,,
3185,PROP_TK_Bottle,vfx_PROP_TK_Bottle,0,,,,,,
3186,PROJ_TK_Bottle,vfx_PROJ_TK_Bottle,0,,,,,,
3187,Impact_TK_Bottle,vfx_Impact_TK_Bottle,0,,,,,,
3188,Cast_Summon_Skeleton,vfx_Cast_Summon_Skeleton,0,,,,,,
3189,Build_TS_Infestation,vfx_Build_TS_Infestation,0,,,,,,
3190,Cast_TS_Infestation,vfx_Cast_TS_Infestation,0,,,,,,
3191,ATK_TK_Stomp,vfx_ATK_TK_Stomp,0,,,,,,
3192,DEBUFF_TK_CripplingEnmity,vfx_DEBUFF_TK_CripplingEnmity,0,,,,,,
3193,GEN_Footdust_Sand,vfx_GEN_Footdust_Sand,0,,,,,,
3194,TK_ICON_Glyph_Ank,vfx_TK_ICON_Glyph_Ank,0,,,,,,
3195,TK_ICON_Glyph_Boat,vfx_TK_ICON_Glyph_Boat,0,,,,,,
3196,TK_ICON_Glyph_Horse,vfx_TK_ICON_Glyph_Horse,0,,,,,,
3197,TK_ICON_Glyph_Post,vfx_TK_ICON_Glyph_Post,0,,,,,,
3198,TK_ICON_Glyph_Pot,vfx_TK_ICON_Glyph_Pot,0,,,,,,
3199,TK_ICON_Glyph_Scarab,vfx_TK_ICON_Glyph_Scarab,0,,,,,,
3200,TK_ICON_Glyph_Scorpion,vfx_TK_ICON_Glyph_Scorpion,0,,,,,,
3201,TK_ICON_Glyph_Skull,vfx_TK_ICON_Glyph_Skull,0,,,,,,
3202,TK_ICON_Glyph_Wheat,vfx_TK_ICON_Glyph_Wheat,0,,,,,,
3203,TK_ICON_Glyph_Bird,vfx_TK_ICON_Glyph_Bird,0,,,,,,
3204,DOT_TK_RiverMortis,vfx_DOT_TK_RiverMortis,0,,,,,,
3205,IMPACT_TK_SunTouch,vfx_IMPACT_TK_SunTouch,0,,,,,,
3206,DEBUFF_TK_WeightoftheGods,vfx_DEBUFF_TK_WeightoftheGods,0,,,,,,
3207,CRE_TK_CelestialOrb_sun,vfx_CRE_TK_CelestialOrb_sun,0,,,,,,
3208,CRE_TK_CelestialOrb_moon,vfx_CRE_TK_CelestialOrb_moon,0,,,,,,
3209,IMPACT_TK_RefractingDarkness,vfx_IMPACT_TK_RefractingDarkness,0,,,,,,
3210,IMPACT_TK_ShieldBreaker,vfx_IMPACT_TK_ShieldBreaker,0,,,,,,
3211,AOE_TK_ShieldBreaker,vfx_AOE_TK_ShieldBreaker,0,,,,,,
3212,CAST_TK_ShieldBreaker,vfx_CAST_TK_ShieldBreaker,0,,,,,,
3213,Aura_TK_VulnerableFist,vfx_Aura_TK_VulnerableFist,0,,,,,,
3214,BUILD_TK_CasketofSouls,vfx_BUILD_TK_CasketofSouls,0,,,,,,
3215,Gen_TK_Dust_Chunks_A,vfx_Gen_TK_Dust_Chunks_A,0,,,,,,
3216,Gen_TK_Dust_Chunks_B,vfx_Gen_TK_Dust_Chunks_B,0,,,,,,
3217,AOE_GS_YerAWeakling,vfx_AOE_GS_YerAWeakling,0,,,,,,
3218,BUFF_GEN_MagicAbsorbshield,vfx_BUFF_GEN_MagicAbsorbshield,0,,,,,,
3219,GEN_SpeedofBlowingWinds,vfx_GEN_SpeedofBlowingWinds,0,,,,,,
3220,BUFF_TK_ScarabShield,vfx_BUFF_TK_ScarabShield,0,,,,,,
3221,CAST_TK_MagicCleave,vfx_CAST_TK_MagicCleave,0,,,,,,
3222,PBAE_HE_WindBlast,vfx_PBAE_HE_WindBlast,0,,,,,,
3223,AOE_HE_Lifetap_EnergyOfVaul,vfx_AOE_HE_Lifetap_EnergyOfVaul,0,,,,,,
3224,IMPACT_HE_Lifetap_EnergyOfVaul,vfx_IMPACT_HE_Lifetap_EnergyOfVaul,0,,,,,,
3225,HEAL_HE_Lifetap_EnergyOfVaul,vfx_HEAL_HE_Lifetap_EnergyOfVaul,0,,,,,,
3226,AOE_GS_Lifetap_ForyOfDaGreen,vfx_AOE_GS_Lifetap_ForyOfDaGreen,0,,,,,,
3227,IMPACT_GS_Lifetap_ForyOfDaGreen,vfx_IMPACT_GS_Lifetap_ForyOfDaGreen,0,,,,,,
3228,Heal_GS_Lifetap_ForyOfDaGreen,vfx_Heal_GS_Lifetap_ForyOfDaGreen,0,,,,,,
3229,CAST_TK_CasketSingle,vfx_CAST_TK_CasketSingle,0,,,,,,
3230,GEN_IMPACT_GreenElectric,vfx_GEN_IMPACT_GreenElectric,0,,,,,,
3231,SPEC_WolfGreenEyes,vfx_SPEC_WolfGreenEyes,0,,,,,,
3232,SPEC_LionGreenEyes,vfx_SPEC_LionGreenEyes,0,,,,,,
3233,MNST_Cast_Beast_Charge,vfx_MNST_Cast_Beast_Charge,0,,,,,,
3234,MNST_Impact_Beast_Charge,vfx_MNST_Impact_Beast_Charge,0,,,,,,
3235,MNST_Impact_Beasts_Bite_Large,vfx_MNST_Impact_Beasts_Bite_Large,0,,,,,,
3236,MNST_Impact_Beasts_Bite_Small,vfx_MNST_Impact_Beasts_Bite_Small,0,,,,,,
3237,MNST_Impact_Beasts_ClawSwipe_DD,vfx_MNST_Impact_Beasts_ClawSwipe_DD,0,,,,,,
3238,MNST_Impact_Beasts_ClawSwipe_LtR,vfx_MNST_Impact_Beasts_ClawSwipe_LtR,0,,,,,,
3239,MNST_Impact_Beasts_ClawSwipe_RtL,vfx_MNST_Impact_Beasts_ClawSwipe_RtL,0,,,,,,
3240,MNST_Impact_Beasts_ClawSwipe_V,vfx_MNST_Impact_Beasts_ClawSwipe_V,0,,,,,,
3241,MNST_Impact_Beasts_Gore,vfx_MNST_Impact_Beasts_Gore,0,,,,,,
3242,MNST_Impact_Beasts_Gore_single,vfx_MNST_Impact_Beasts_Gore_single,0,,,,,,
3243,MNST_Cast_Beasts_Tailwhip,vfx_MNST_Cast_Beasts_Tailwhip,0,,,,,,
3244,MNST_Impact_Beasts_Tailwhip,vfx_MNST_Impact_Beasts_Tailwhip,0,,,,,,
3245,MNST_LOOP_Beast_FrothyMouth,vfx_MNST_LOOP_Beast_FrothyMouth,0,,,,,,
3246,MNST_LOOP_Beast_Rage,vfx_MNST_LOOP_Beast_Rage,0,,,,,,
3247,MNST_TIC_Beast_Bleed,vfx_MNST_TIC_Beast_Bleed,0,,,,,,
3248,BOSS_WHUNT_Winterschill,vfx_BOSS_WHUNT_Winterschill,0,,,,,,
3249,BOSS_WHUNT_Transform,vfx_BOSS_WHUNT_Transform,0,,,,,,
3250,BOSS_WHUNT_AOE_IMPACT_Winterschill,vfx_BOSS_WHUNT_AOE_IMPACT_Winterschill,0,,,,,,
3251,SPEC_HoundGreenEyes,vfx_SPEC_HoundGreenEyes,0,,,,,,
3252,MNST_AOE_Natu_SapAttack,vfx_MNST_AOE_Natu_SapAttack,0,,,,,,
3253,MNST_BUFF_Natu_Moonlight,vfx_MNST_BUFF_Natu_Moonlight,0,,,,,,
3254,MNST_BUFF_Natu_ThornShield,vfx_MNST_BUFF_Natu_ThornShield,0,,,,,,
3255,MNST_DEBUFF_Natu_Hallucinate,vfx_MNST_DEBUFF_Natu_Hallucinate,0,,,,,,
3256,MNST_DEBUFF_Natu_LeafWind,vfx_MNST_DEBUFF_Natu_LeafWind,0,,,,,,
3257,MNST_IMPACT_Natu_Pollen,vfx_MNST_IMPACT_Natu_Pollen,0,,,,,,
3258,MNST_IMPACT_Natu_RootAttackA,vfx_MNST_IMPACT_Natu_RootAttackA,0,,,,,,
3259,MNST_IMPACT_Natu_RootAttackB,vfx_MNST_IMPACT_Natu_RootAttackB,0,,,,,,
3260,MNST_IMPACT_Natu_Thorns,vfx_MNST_IMPACT_Natu_Thorns,0,,,,,,
3261,MNST_Natu_HealLow,vfx_MNST_Natu_HealLow,0,,,,,,
3262,MNST_Natu_HealMed,vfx_MNST_Natu_HealMed,0,,,,,,
3263,MNST_PROJ_Natu_SapAttack,vfx_MNST_PROJ_Natu_SapAttack,0,,,,,,
3264,MNST_PROJ_Natu_Thorns,vfx_MNST_PROJ_Natu_Thorns,0,,,,,,
3265,MNST_SNARE_Natu_Vines,vfx_MNST_SNARE_Natu_Vines,0,,,,,,
3266,BOSS_BUFF_EnergyIn_Hound,vfx_BOSS_BUFF_EnergyIn_Hound,0,,,,,,
3267,BOSS_BUFF_EnergyIn_Lion,vfx_BOSS_BUFF_EnergyIn_Lion,0,,,,,,
3268,BOSS_BUFF_EnergyIn_Wolf,vfx_BOSS_BUFF_EnergyIn_Wolf,0,,,,,,
3269,BUFF_Aspect_Hound,vfx_BUFF_Aspect_Hound,0,,,,,,
3270,BUFF_Aspect_Lion,vfx_BUFF_Aspect_Lion,0,,,,,,
3271,BUFF_Aspect_Wolf,vfx_BUFF_Aspect_Wolf,0,,,,,,
3272,Cast_WildH_Stage_Transition,vfx_Cast_WildH_Stage_Transition,0,,,,,,
3273,LOOP_DeBUF_Curse_Beast,vfx_LOOP_DeBUF_Curse_Beast,0,,,,,,
3274,CAST_WHunt_SpiteSpawn,vfx_CAST_WHunt_SpiteSpawn,0,,,,,,
3275,IMPACT_WHunt_SporePod,vfx_IMPACT_WHunt_SporePod,0,,,,,,
3276,PROJ_WHunt_SporePod,vfx_PROJ_WHunt_SporePod,0,,,,,,
3277,AOE_WHunt_SporeMine,vfx_AOE_WHunt_SporeMine,0,,,,,,
3278,BUILD_WHunt_JavelinThrow,vfx_BUILD_WHunt_JavelinThrow,0,,,,,,
3279,CAST_WHunt_JavelinThrow,vfx_CAST_WHunt_JavelinThrow,0,,,,,,
3280,CAST_WHunt_JavelinShadow,vfx_CAST_WHunt_JavelinShadow,0,,,,,,
3281,AOE_WHunt_JavelinExplosion,vfx_AOE_WHunt_JavelinExplosion,0,,,,,,
3282,LINE_WHunt_PortalCrossfire,vfx_LINE_WHunt_PortalCrossfire,0,,,,,,
3283,MNST_WH_StagAura,vfx_MNST_WH_StagAura,0,,,,,,
3284,MNST_FIG_SpitSnare,vfx_MNST_FIG_SpitSnare,0,,,,,,
3285,MNST_GEN_DoubleGiantStomp,vfx_MNST_GEN_DoubleGiantStomp,0,,,,,,
3286,MNST_GEN_GiantFall,vfx_MNST_GEN_GiantFall,0,,,,,,
3287,MNST_GEN_GiantSwipe(Auto2),vfx_MNST_GEN_GiantSwipe(Auto2),0,,,,,,
3288,MNST_GEN_IMPACT_Giant Spit,vfx_MNST_GEN_IMPACT_Giant Spit,0,,,,,,
3289,MNST_GEN_SingleGiantStomp,vfx_MNST_GEN_SingleGiantStomp,0,,,,,,
3290,ANIM_PROP_WildHuntHorn_01,ANIM_PROP_WildHuntHorn_01,0,,,,,,
3291,ANIM_PROP_WildHuntHorn_02,ANIM_PROP_WildHuntHorn_02,0,,,,,,
3292,MNST_GEN_GiantTantrum,vfx_MNST_GEN_GiantTantrum,0,,,,,,
3293,BUFF_GEN_ResurrectionBuff,vfx_BUFF_GEN_ResurrectionBuff,0,,,,,,
3294,BUFF_GEN_Resurrection&HealBuff,vfx_BUFF_GEN_Resurrection&HealBuff,0,,,,,,
3295,ICON_NPC_LiveEvent,vfx_ICON_NPC_LiveEvent,0,,,,,,
3296,GEN_BUFF_CoreStats,vfx_GEN_BUFF_CoreStats,0,,,,,,
3297,BOSS_WHUNT_Leafdeath,vfx_BOSS_WHUNT_Leafdeath,0,,,,,,
3298,GEN_SummoningStone,vfx_GEN_SummoningStone,0,,,,,,
3299,GEN_CAST_SummoningStone,vfx_GEN_CAST_SummoningStone,0,,,,,,
3300,FIG_GHOST_WHUNT_Green,vfx_FIG_GHOST_WHUNT_Green,0,,,,,,
3301,LOOP_WildH_Stage_Transition,vfx_LOOP_WildH_Stage_Transition,0,,,,,,
3302,BUFF_EM_CCImmunity,vfx_BUFF_EM_CCImmunity,0,,,,,,
3303,BUFF_EM_FIG_CCImmunity,vfx_BUFF_EM_FIG_CCImmunity,0,,,,,,
3304,SPEC_WHUNT_PortalExplosion,vfx_SPEC_WHUNT_PortalExplosion,0,,,,,,
3305,Death_Vamp_Burnout,vfx_Death_Vamp_Burnout,0,,,,,,
3306,PROJ_GEN_WebBall,vfx_PROJ_GEN_WebBall,0,,,,,,
3307,vfx_Weapontrail_Webbing,vfx_Weapontrail_Webbing,2,,,,,,
3308,vfx_Weapontrail_Vamp_Proj,vfx_Weapontrail_Vamp_Proj,0,,,,,,
3309,ATK_Vamp_DrainLife,vfx_ATK_Vamp_DrainLife,0,,,,,,
3310,Buff_Vamp_DrainLife,vfx_Buff_Vamp_DrainLife,0,,,,,,
3311,Cast_Vamp_ChangeForm,vfx_Cast_Vamp_ChangeForm,0,,,,,,
3312,Cast_Vamp_Messmerize,vfx_Cast_Vamp_Messmerize,0,,,,,,
3313,CAST_Vamp_PhaseOut,vfx_CAST_Vamp_PhaseOut,0,,,,,,
3314,Heal_Vamp_Regen,vfx_Heal_Vamp_Regen,0,,,,,,
3315,Impact_Vamp_Bite,vfx_Impact_Vamp_Bite,0,,,,,,
3316,Loop_Vamp_Confusion,vfx_Loop_Vamp_Confusion,0,,,,,,
3317,Loop_Vamp_Messmerize,vfx_Loop_Vamp_Messmerize,0,,,,,,
3318,PROJ_Vamp_DrainLife,vfx_PROJ_Vamp_DrainLife,0,,,,,,
3319,PtoP_Impact_Vamp_DrainLife,vfx_PtoP_Impact_Vamp_DrainLife,0,,,,,,
3320,PtoP_Vamp_DrainLife,vfx_PtoP_Vamp_DrainLife,0,,,,,,
3321,AOE_Vamp_PhaseOut,vfx_AOE_Vamp_PhaseOut,0,,,,,,
3322,MNST_IMPACT_WebbingDebuf,vfx_MNST_IMPACT_WebbingDebuf,0,,,,,,
3323,MNST_GEN_SpiderEggSac,vfx_MNST_GEN_SpiderEggSac,0,,,,,,
3324,MNST_ATK_WebConeShot,vfx_MNST_ATK_WebConeShot,0,,,,,,
3325,MNST_AOE_WebBlast,vfx_MNST_AOE_WebBlast,0,,,,,,
3326,MNST_ATK_DoubleLegSwipe,vfx_MNST_ATK_DoubleLegSwipe,0,,,,,,
3327,MNST_IMPACT_DoubleLegSwipe,vfx_MNST_IMPACT_DoubleLegSwipe,0,,,,,,
3328,MNST_ATK_LegSwipe,vfx_MNST_ATK_LegSwipe,0,,,,,,
3329,MNST_IMPACT_LegSwipe,vfx_MNST_IMPACT_LegSwipe,0,,,,,,
3330,MNST_FIG_DBUF_PoisonBite,vfx_MNST_FIG_DBUF_PoisonBite,0,,,,,,
3331,MNST_ATK_PoisonBite,vfx_MNST_ATK_PoisonBite,0,,,,,,
3332,MNST_PROJ_PoisonGlob,vfx_MNST_PROJ_PoisonGlob,0,,,,,,
3333,vfx_Weapontrail_Glob,vfx_Weapontrail_Glob,2,,,,,,
3334,MNST_PROJ_HorizontalWT,vfx_MNST_PROJ_HorizontalWT,0,,,,,,
3335,MNST_IMPACT_PoisonGlob,vfx_MNST_IMPACT_PoisonGlob,0,,,,,,
3336,MNST_ATK_Leap,vfx_MNST_ATK_Leap,0,,,,,,
3337,MNST_ATK_InsectSwipe,vfx_MNST_ATK_InsectSwipe,0,,,,,,
3338,MNST_MISC_Burrow,vfx_MNST_MISC_Burrow,0,,,,,,
3339,ICON_NPC_ArchNemesis,vfx_ICON_NPC_ArchNemesis,0,,,,,,
3340,ICON_NPC_Nemesis,vfx_ICON_NPC_Nemesis,0,,,,,,
3341,ICON_NPC_TombKings,vfx_ICON_NPC_TombKings,0,,,,,,
3342,MNST_ATK_Swarm,vfx_MNST_ATK_Swarm,0,,,,,,
3343,vfx_MNST_IMPACT_GooGlob,vfx_MNST_IMPACT_GooGlob,0,,,,,,
3344,vfx_MNST_PROJ_GooGlob,vfx_MNST_PROJ_GooGlob,0,,,,,,
3345,vfx_MNST_IMPACT_AmoprhWhip,vfx_MNST_IMPACT_AmoprhWhip,0,,,,,,
3346,MNST_DBUF_GooRoot,vfx_MNST_DBUF_GooRoot,0,,,,,,
3347,Impact_Demonic_Gen_A,vfx_Impact_Demonic_Gen_A,0,,,,,,
3348,Impact_Demonic_Gen_B,vfx_Impact_Demonic_Gen_B,0,,,,,,
3349,Impact_Demonic_Gen_C,vfx_Impact_Demonic_Gen_C,0,,,,,,
3350,Impact_Demonic_Gen_D,vfx_Impact_Demonic_Gen_D,0,,,,,,
3351,Impact_Demonic_Gen_E,vfx_Impact_Demonic_Gen_E,0,,,,,,
3352,DeBuf_Demonic_Fear,vfx_DeBuf_Demonic_Fear,0,,,,,,
3353,DeBuf_Demonic_terror,vfx_DeBuf_Demonic_terror,0,,,,,,
3354,Loop_shield_flies,vfx_Loop_shield_flies,0,,,,,,
3355,Build_proj_Demonic_A,vfx_Build_proj_Demonic_A,0,,,,,,
3356,PROJ_Demonic_A,vfx_PROJ_Demonic_A,0,,,,,,
3357,Buff_Head_Slanish,vfx_Buff_Head_Slanish,0,,,,,,
3358,Atk_Blast_Slanish,vfx_Atk_Blast_Slanish,0,,,,,,
3359,Atk_Bomb_Slanish,vfx_Atk_Bomb_Slanish,0,,,,,,
3360,Atk_Piller_Tzeentch,vfx_Atk_Piller_Tzeentch,0,,,,,,
3361,Buff_star_Tzeentch,vfx_Buff_star_Tzeentch,0,,,,,,
3362,Buff_Horns_Korn,vfx_Buff_Horns_Korn,0,,,,,,
3363,Buff_Spikes_Korn,vfx_Buff_Spikes_Korn,0,,,,,,
3364,Buff_Star_Korn,vfx_Buff_Star_Korn,0,,,,,,
3365,Debuf_Worm_Nurgle,vfx_Debuf_Worm_Nurgle,0,,,,,,
3366,ATK_Worm_Nurgle,vfx_ATK_Worm_Nurgle,0,,,,,,
3367,Impact_Worm_Nurgle,vfx_Impact_Worm_Nurgle,0,,,,,,
3368,MNST_CAST_Und_BileSpew,vfx_MNST_CAST_Und_BileSpew,0,,,,,,
3369,MNST_CAST_Und_SummonUndead,vfx_MNST_CAST_Und_SummonUndead,0,,,,,,
3370,MNST_DEBUFF_Und_Skeleton,vfx_MNST_DEBUFF_Und_Skeleton,0,,,,,,
3371,MNST_IMPACT_Und_Basic01,vfx_MNST_IMPACT_Und_Basic01,0,,,,,,
3372,MNST_IMPACT_Und_BasicSlash01,vfx_MNST_IMPACT_Und_BasicSlash01,0,,,,,,
3373,MNST_IMPACT_Und_BoneImpact,vfx_MNST_IMPACT_Und_BoneImpact,0,,,,,,
3374,MNST_IMPACT_Und_ClawAttack1,vfx_MNST_IMPACT_Und_ClawAttack1,0,,,,,,
3375,MNST_IMPACT_Und_ZombieBite,vfx_MNST_IMPACT_Und_ZombieBite,0,,,,,,
3376,Debuf_Flies_Swarms,vfx_Debuf_Flies_Swarms,0,,,,,,
3377,LOOP_Flies_Swarms,vfx_LOOP_Flies_Swarms,0,,,,,,
3378,Cone_Vomit_Disease,vfx_Cone_Vomit_Disease,0,,,,,,
3379,Cast_Mist_Diseased,vfx_Cast_Mist_Diseased,0,,,,,,
3380,Cast_Ground_Diseased,vfx_Cast_Ground_Diseased,0,,,,,,
3381,Cast_Ground_Diseased_Bubbling,vfx_Cast_Ground_Diseased_Bubbling,0,,,,,,
3382,DeBuf_LOOP_Disease,vfx_DeBuf_LOOP_Disease,0,,,,,,
3383,DEST_BIT_BeerStein_01,vfx_DEST_BIT_BeerStein_01,0,,,,,,
3384,ORDR_BIT_BeerStein_01,vfx_ORDR_BIT_BeerStein_01,0,,,,,,
3385,BUFF_AnniversarySpeedBoost,vfx_BUFF_AnniversarySpeedBoost,0,,,,,,
3386,GEN_1YearAnnBanner,vfx_GEN_1YearAnnBanner,0,,,,,,
3387,PtoP_Crystal_Beam,vfx_PtoP_Crystal_Beam,0,,,,,,
3388,Impact_Crystal_Beam,vfx_Impact_Crystal_Beam,0,,,,,,
3389,PtoP_Electric_Beam,vfx_PtoP_Electric_Beam,0,,,,,,
3390,Impact_Electric_Beam,vfx_Impact_Electric_Beam,0,,,,,,
3391,PtoP_warp_lightning,vfx_PtoP_warp_lightning,0,,,,,,
3392,Impact_warp_lightning,vfx_Impact_warp_lightning,0,,,,,,
3393,Impact_Shock_Blast,vfx_Impact_Shock_Blast,0,,,,,,
3394,Cast_Sparks,vfx_Cast_Sparks,0,,,,,,
3395,Cast_Sparks_Orange,vfx_Cast_Sparks_Orange,0,,,,,,
3396,Cast_Sparks_Sweep,vfx_Cast_Sparks_Sweep,0,,,,,,
3397,Cast_Sparks_Sweep_Orange,vfx_Cast_Sparks_Sweep_Orange,0,,,,,,
3398,Cast_ground_oil_Slick,vfx_Cast_ground_oil_Slick,0,,,,,,
3399,Cast_Rune_Statue_A,vfx_Cast_Rune_Statue_A,0,,,,,,
3400,PROJ_GEN_BloodthirsterSkullToss,vfx_PROJ_GEN_BloodthirsterSkullToss,0,,,,,,
3401,AOE_DMR_UnbridledpowerHeal,vfx_AOE_DMR_UnbridledpowerHeal,0,,,,,,
3402,AOE_DMR_UnbridledpowerMelee,vfx_AOE_DMR_UnbridledpowerMelee,0,,,,,,
3403,AOE_DMR_UnbridledpowerRanged,vfx_AOE_DMR_UnbridledpowerRanged,0,,,,,,
3404,GEN_DBUF_Stagger,vfx_GEN_DBUF_Stagger,0,,,,,,
3405,MNST_AoE_GooPuddle,vfx_MNST_AoE_GooPuddle,0,,,,,,
3406,MOR_ArmBuff_GS_Tantrum,vfx_MOR_ArmBuff_GS_Tantrum,0,,,,,,
3407,MOR_BodyBuff_GS_Tantrum,vfx_MOR_BodyBuff_GS_Tantrum,0,,,,,,
3408,MOR_ArmBuff_GS_Tantrum_R,vfx_MOR_ArmBuff_GS_Tantrum_R,0,,,,,,
3409,MNST_DBUF_GooDebuff,vfx_MNST_DBUF_GooDebuff,0,,,,,,
3410,BOSS_AOE_FireStomp,vfx_BOSS_AOE_FireStomp,0,,,,,,
3411,MNST_BUFF_Spec_SpiritTeleport,vfx_MNST_BUFF_Spec_SpiritTeleport,0,,,,,,
3412,MNST_DEBUFF_Spec_Doom,vfx_MNST_DEBUFF_Spec_Doom,0,,,,,,
3413,MNST_DEBUFF_Spec_SoulCrush,vfx_MNST_DEBUFF_Spec_SoulCrush,0,,,,,,
3414,MNST_DEBUFF_Spec_SoulSteal,vfx_MNST_DEBUFF_Spec_SoulSteal,0,,,,,,
3415,MNST_DEBUFF_Spec_SyphonLife,vfx_MNST_DEBUFF_Spec_SyphonLife,0,,,,,,
3416,MNST_IMPACT_Ele_Fireball,vfx_MNST_IMPACT_Ele_Fireball,0,,,,,,
3417,MNST_IMPACT_Ele_IceShard,vfx_MNST_IMPACT_Ele_IceShard,0,,,,,,
3418,MNST_IMPACT_Ele_LavaBomb,vfx_MNST_IMPACT_Ele_LavaBomb,0,,,,,,
3419,MNST_IMPACT_Ele_RockMagic,vfx_MNST_IMPACT_Ele_RockMagic,0,,,,,,
3420,MNST_IMPACT_Spec_ChillingTouch,vfx_MNST_IMPACT_Spec_ChillingTouch,0,,,,,,
3421,MNST_IMPACT_Spec_SytheSlash,vfx_MNST_IMPACT_Spec_SytheSlash,0,,,,,,
3422,MNST_IMPACT_Spect_EtherearSlap,vfx_MNST_IMPACT_Spect_EtherearSlap,0,,,,,,
3423,MNST_PROJ_Ele_Fireball,vfx_MNST_PROJ_Ele_Fireball,0,,,,,,
3424,MNST_PROJ_Ele_IceShard,vfx_MNST_PROJ_Ele_IceShard,0,,,,,,
3425,MNST_PROJ_Ele_LavaBomb,vfx_MNST_PROJ_Ele_LavaBomb,0,,,,,,
3426,MNST_PROJ_Ele_RockMagic,vfx_MNST_PROJ_Ele_RockMagic,0,,,,,,
3427,MNST_PROJ_Ele_WaterGlobe,vfx_MNST_PROJ_Ele_WaterGlobe,0,,,,,,
3428,MNST_STUN_Spec_SpiritHold,vfx_MNST_STUN_Spec_SpiritHold,0,,,,,,
3429,MOR_BUFF_GS_FightBetta,vfx_MOR_BUFF_GS_FightBetta,0,,,,,,
3430,MOR_AOE_GS_FightBetta,vfx_MOR_AOE_GS_FightBetta,0,,,,,,
3431,vfx_ROOT_MOR_CH_FlamesofFate,vfx_ROOT_MOR_CH_FlamesofFate,0,,,,,,
3432,vfx_IMPACT_MOR_CH_FlamesofFate,vfx_IMPACT_MOR_CH_FlamesofFate,0,,,,,,
3433,vfx_WeaponTrail_Flames,vfx_WeaponTrail_Flames,2,,,,,,
3434,vfx_WeaponTrail_Ice,vfx_WeaponTrail_Ice,2,,,,,,
3435,PROJ_MOR_CH_FlamesofFate,vfx_PROJ_MOR_CH_FlamesofFate,0,,,,,,
3436,EM_MOR_IMPACT_DivineAmazement,vfx_EM_MOR_IMPACT_DivineAmazement,0,,,,,,
3437,EM_MOR_AOE_DivineAmazement,vfx_EM_MOR_AOE_DivineAmazement,0,,,,,,
3438,vfx_WeaponTrail_Lava,vfx_WeaponTrail_Lava,2,,,,,,
3439,vfx_WeaponTrail_Rock,vfx_WeaponTrail_Rock,2,,,,,,
3440,vfx_WeaponTrail_Water,vfx_WeaponTrail_Water,2,,,,,,
3441,MNST_PROJ_Spec_SpiritBolt,vfx_MNST_PROJ_Spec_SpiritBolt,0,,,,,,
