Effect,Effect,Effect,Effect,Effect,Effect,Track,Track,Track,unused,Projectile,Camera,Root,Projectile,Turn Off,Always,Draw,Realm,Persist,,,,,,,,,,
3391,MNST_Cast_Beasts_Tailwhip,3243,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3392,MNST_Impact_Beasts_Tailwhip,3244,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3393,MNST_LOOP_Beast_FrothyMouth,3245,fx_mouth,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3394,MNST_LOOP_Beast_Rage,3246,fx_chest,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3395,MNST_TIC_Beast_Bleed,3247,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3396,BOSS_WHUNT_Winterschill,3248,root,0,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3397,BOSS_WHUNT_Transform,3249,root,0,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3398,BOSS_WHUNT_AOE_IMPACT_Winterschill,3250,root,-1,100,0,0,1,,,,,,,1,,,,,,,,,,,,,
3399,SPEC_HoundGreenEyes,3251,Bip01 Head,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3400,BUILD_EM_HEAL_HammerGlow_Offhand,1204,spell,-1,100,1,0,1,,,,2,,,,,,,,,,,,,,,,
3401,MNST_AOE_Natu_SapAttack,3252,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3402,MNST_BUFF_Natu_Moonlight,3253,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3403,MNST_BUFF_Natu_ThornShield,3254,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3404,MNST_DEBUFF_Natu_Hallucinate,3255,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3405,MNST_DEBUFF_Natu_LeafWind,3256,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3406,MNST_IMPACT_Natu_Pollen,3257,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3407,MNST_IMPACT_Natu_RootAttackA,3258,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3408,MNST_IMPACT_Natu_RootAttackB,3259,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3409,MNST_IMPACT_Natu_Thorns,3260,fx_head,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3410,MNST_Natu_HealLow,3261,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3411,MNST_Natu_HealMed,3262,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3412,MNST_PROJ_Natu_SapAttack,3263,fx_mainhand,0,100,0,0,1,,11,,1,,,,,,,,,,,,,,,,
3413,MNST_PROJ_Natu_Thorns,3264,fx_mainhand,0,100,0,0,1,,11,,1,,,,,,,,,,,,,,,,
3414,MNST_SNARE_Natu_Vines,3265,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3415,BOSS_BUFF_EnergyIn_Hound,3266,root,-1,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3416,BOSS_BUFF_EnergyIn_Lion,3267,root,-1,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3417,BOSS_BUFF_EnergyIn_Wolf,3268,root,-1,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3418,BUFF_Aspect_Hound,3269,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3419,BUFF_Aspect_Lion,3270,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3420,BUFF_Aspect_Wolf,3271,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3421,Cast_WildH_Stage_Transition,3272,root,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3422,LOOP_DeBUF_Curse_Beast,3273,fx_head,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3423,CAST_WHunt_SpiteSpawn,3274,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3424,IMPACT_WHunt_SporePod,3275,fx_chest,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3425,PROJ_WHunt_SporePod,3276,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3426,AOE_WHunt_SporeMine,3277,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3427,BUILD_WHunt_JavelinThrow,3278,fx_mainhand,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3428,BUILD_WHunt_JavelinThrow,3278,fx_offhand,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3429,CAST_WHunt_JavelinThrow,3279,root,-1,100,0,0,1,,,,,,,1,,,,,,,,,,,,,
3430,CAST_WHunt_JavelinShadow,3280,root,0,100,0,0,1,,,,,,,1,,,,,,,,,,,,,
3431,AOE_WHunt_JavelinExplosion,3281,root,0,100,0,0,1,,,,,,,1,,,,,,,,,,,,,
3432,LINE_WHunt_PortalCrossfire,3282,root,0,100,0,0,1,,,,,,,1,,,,,,,,,,,,,
3433,MNST_WH_StagAura,3283,fx_torso_NA,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3434,MNST_FIG_SpitSnare,3284,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3435,MNST_GEN_DoubleGiantStomp,3285,root,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3436,MNST_GEN_GiantFall,3286,root,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3437,MNST_GEN_GiantSwipe(Auto2),3287,root,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3438,MNST_GEN_IMPACT_Giant Spit,3288,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3439,MNST_GEN_SingleGiantStomp,3289,fx_foot_R,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3440,ANIM_PROP_WildHuntHorn_01,3290,fx_offhand,-1,100,1,1,1,,,2,,,,,,,,,,,,,,,,,
3441,ANIM_PROP_WildHuntHorn_02,3291,fx_offhand,-1,100,1,1,1,,,2,,,,,,,,,,,,,,,,,
3442,MNST_GEN_GiantTantrum,3292,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3443,BUFF_GEN_ResurrectionBuff,3293,root,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3444,BUFF_GEN_Resurrection&HealBuff,3294,root,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3445,ICON_NPC_LiveEvent,3295,root,-1,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3446,GEN_BUFF_CoreStats,3296,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3447,BOSS_WHUNT_Leafdeath,3297,root,-1,100,1,0,1,,,3,,,,1,,,1,,,,,,,,,,
3448,GEN_SummoningStone,3298,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3449,GEN_CAST_SummoningStone,3299,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3450,FIG_GHOST_WHUNT_Green,3300,fx_torso_NA,-1,100,1,0,1,,,,,,,1,,,,,,,,,,,,,
3451,LOOP_WildH_Stage_Transition,3301,root,-1,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3452,BUFF_EM_CCImmunity,3302,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3453,BUFF_EM_FIG_CCImmunity,3303,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3454,SPEC_WHUNT_PortalExplosion,3304,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3455,Death_Vamp_Burnout,3305,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3456,PROJ_GEN_WebBall,3306,fx_mouth,0,100,1,0,1,,9,,,,,,,,,,,,,,,,,,
3457,vfx_Weapontrail_Webbing,3307,WT,0,100,1,0,0,,,,,,,,,,,,,,,,,,,,
3458,PROJ_GEN_WebBall,3306,fx_mouth,0,100,1,0,1,,10,,,,,,,,,,,,,,,,,,
3459,ATK_Vamp_DrainLife,3309,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3460,Buff_Vamp_DrainLife,3310,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3461,Cast_Vamp_ChangeForm,3311,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3462,Cast_Vamp_Messmerize,3312,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3463,CAST_Vamp_PhaseOut,3313,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3464,Heal_Vamp_Regen,3314,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3465,Impact_Vamp_Bite,3315,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3466,Loop_Vamp_Confusion,3316,fx_head,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3467,Loop_Vamp_Messmerize,3317,fx_head,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3468,PROJ_Vamp_DrainLife,3318,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3469,PtoP_Impact_Vamp_DrainLife,3319,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3470,PtoP_Vamp_DrainLife,3320,fx_mainhand,-1,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
3471,AOE_Vamp_PhaseOut,3321,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3472,vfx_Weapontrail_Vamp_Proj,3308,WT,0,100,1,0,0,,3,,,,,,,,,,,,,,,,,,
3473,MNST_IMPACT_WebbingDebuf,3322,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3474,MNST_GEN_SpiderEggSac,3323,root,-1,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3475,MNST_ATK_WebConeShot,3324,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3476,MNST_AOE_WebBlast,3325,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3477,MNST_ATK_DoubleLegSwipe,3326,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3478,MNST_IMPACT_DoubleLegSwipe,3327,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3479,MNST_ATK_LegSwipe,3328,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3480,MNST_IMPACT_LegSwipe,3329,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3481,MNST_FIG_DBUF_PoisonBite,3330,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3482,MNST_ATK_PoisonBite,3331,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3483,MNST_PROJ_PoisonGlob,3332,fx_mouth,0,100,0,0,1,,2,,,,,,,,,,,,,,,,,,
3484,vfx_Weapontrail_Glob,3333,WT,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3485,MNST_PROJ_HorizontalWT,3334,fx_mouth,0,100,0,0,1,,2,,,,,,,,,,,,,,,,,,
3486,MNST_IMPACT_PoisonGlob,3335,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3487,MNST_ATK_Leap,3336,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3488,MNST_ATK_InsectSwipe,3337,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3489,MNST_MISC_Burrow,3338,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3490,ICON_NPC_ArchNemesis,3339,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3491,ICON_NPC_Nemesis,3340,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3492,ICON_NPC_TombKings,3341,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3493,MNST_ATK_Swarm,3342,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3494,vfx_MNST_IMPACT_GooGlob,3343,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3495,vfx_MNST_PROJ_GooGlob,3344,fx_mouth,0,100,0,0,1,,2,,,,,,,,,,,,,,,,,,
3496,vfx_MNST_IMPACT_AmoprhWhip,3345,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3497,MNST_DBUF_GooRoot,3346,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3498,Impact_Demonic_Gen_A,3347,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3499,Impact_Demonic_Gen_B,3348,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3500,Impact_Demonic_Gen_C,3349,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3501,Impact_Demonic_Gen_D,3350,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3502,Impact_Demonic_Gen_E,3351,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3503,DeBuf_Demonic_Fear,3352,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3504,DeBuf_Demonic_terror,3353,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3505,Loop_shield_flies,3354,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3506,Build_proj_Demonic_A,3355,fx_mainhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3507,PROJ_Demonic_A,3356,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3508,Buff_Head_Slanish,3357,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3509,Atk_Blast_Slanish,3358,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3510,Atk_Bomb_Slanish,3359,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3511,Atk_Piller_Tzeentch,3360,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3512,Buff_star_Tzeentch,3361,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3513,Buff_Horns_Korn,3362,fx_head,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3514,Buff_Spikes_Korn,3363,fx_torso_NA,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3515,Buff_Star_Korn,3364,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3516,Debuf_Worm_Nurgle,3365,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3517,ATK_Worm_Nurgle,3366,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3518,Impact_Worm_Nurgle,3367,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3519,MNST_CAST_Und_BileSpew,3368,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3520,MNST_CAST_Und_SummonUndead,3369,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3521,MNST_DEBUFF_Und_Skeleton,3370,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3522,MNST_IMPACT_Und_Basic01,3371,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3523,MNST_IMPACT_Und_BasicSlash01,3372,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3524,MNST_IMPACT_Und_BoneImpact,3373,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3525,MNST_IMPACT_Und_ClawAttack1,3374,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3526,MNST_IMPACT_Und_ZombieBite,3375,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3527,Debuf_Flies_Swarms,3376,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3528,LOOP_Flies_Swarms,3377,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3529,Cone_Vomit_Disease,3378,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3530,Cast_Mist_Diseased,3379,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3531,Cast_Ground_Diseased,3380,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3532,Cast_Ground_Diseased_Bubbling,3381,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3533,DeBuf_LOOP_Disease,3382,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3534,DEST_BIT_BeerStein_01,3383,fx_offhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3535,ORDR_BIT_BeerStein_01,3384,fx_offhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3536,BUFF_AnniversarySpeedBoost,3385,fx_torso_NA,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3537,GEN_1YearAnnBanner,3386,root,-1,100,0,0,0,,,,,,,,,,,,,,,,,,,,
3538,PtoP_Crystal_Beam,3387,fx_mainhand,-1,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
3539,Impact_Crystal_Beam,3388,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3540,PtoP_Electric_Beam,3389,fx_mainhand,-1,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
3541,Impact_Electric_Beam,3390,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3542,PtoP_warp_lightning,3391,fx_mainhand,-1,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
3543,Impact_warp_lightning,3392,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3544,Impact_Shock_Blast,3393,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3545,Cast_Sparks,3394,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3546,Cast_Sparks_Orange,3395,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3547,Cast_Sparks_Sweep,3396,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3548,Cast_Sparks_Sweep_Orange,3397,fx_ground,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3549,Cast_ground_oil_Slick,3398,fx_ground,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3550,Cast_Rune_Statue_A,3399,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3551,PROJ_GEN_BloodthirsterSkullToss,3400,fx_mainhand,0,100,0,0,1,,4,,,,,,,,,,,,,,,,,,
3552,AOE_DMR_UnbridledpowerHeal,3401,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3553,AOE_DMR_UnbridledpowerMelee,3402,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3554,AOE_DMR_UnbridledpowerRanged,3403,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3555,GEN_DBUF_Stagger,3404,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3556,MNST_AoE_GooPuddle,3405,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3557,MOR_ArmBuff_GS_Tantrum L,3406,Bip01 L Forearm,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3558,MOR_ArmBuff_GS_Tantrum R,3408,Bip01 R Forearm,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3559,MOR_BodyBuff_GS_Tantrum,3407,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3560,MNST_DBUF_GooDebuff,3409,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3561,BOSS_AOE_FireStomp,3410,root,0,100,0,0,0,,,,,,,1,,,,,,,,,,,,,
3562,MNST_BUFF_Spec_SpiritTeleport,3411,fx_torso_NA,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
3563,MNST_DEBUFF_Spec_Doom,3412,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3564,MNST_DEBUFF_Spec_SoulCrush,3413,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3565,MNST_DEBUFF_Spec_SoulSteal,3414,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3566,MNST_DEBUFF_Spec_SyphonLife,3415,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3567,MNST_IMPACT_Ele_Fireball,3416,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3568,MNST_IMPACT_Ele_IceShard,3417,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3569,MNST_IMPACT_Ele_LavaBomb,3418,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3570,MNST_IMPACT_Ele_RockMagic,3419,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3571,MNST_IMPACT_Spec_ChillingTouch,3420,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3572,MNST_IMPACT_Spec_SytheSlash,3421,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3573,MNST_IMPACT_Spect_EtherearSlap,3422,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3574,MNST_PROJ_Ele_Fireball,3423,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3575,MNST_PROJ_Ele_IceShard,3424,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3576,MNST_PROJ_Ele_LavaBomb,3425,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3577,MNST_PROJ_Ele_RockMagic,3426,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3578,MNST_PROJ_Ele_WaterGlobe,3427,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3579,MNST_STUN_Spec_SpiritHold,3428,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3580,MOR_BUFF_GS_FightBetta,3429,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3581,MOR_AOE_GS_FightBetta,3430,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3582,ROOT_MOR_CH_FlamesofFate,3431,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
3583,IMPACT_MOR_CH_FlamesofFate,3432,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3584,vfx_WeaponTrail_Flames,3433,WT,0,100,1,1,0,,,,,,,,,,,,,,,,,,,,
3585,vfx_WeaponTrail_Ice,3434,WT,0,100,1,0,0,,,,,,,,,,,,,,,,,,,,
3586,PROJ_MOR_CH_FlamesofFate,3435,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
3587,EM_MOR_IMPACT_DivineAmazement,3436,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3588,EM_MOR_AOE_DivineAmazement,3437,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3589,vfx_WeaponTrail_Lava,3438,WT,0,100,1,1,0,,,,,,,,,,,,,,,,,,,,
3590,vfx_WeaponTrail_Rock,3439,WT,0,100,1,1,0,,,,,,,,,,,,,,,,,,,,
3591,vfx_WeaponTrail_Water,3440,WT,0,100,1,1,0,,,,,,,,,,,,,,,,,,,,
3592,MNST_PROJ_Spec_SpiritBolt,3441,fx_offhand,0,100,0,0,0,,11,,,,,,,,,,,,,,,,,,
3593,MNST_CAST_Ele_RockEmerge,3442,root,0,100,1,0,0,,,,,,,,,,,,,,,,,,,,
3594,vfx_WeaponTrail_Spirit,3443,WT,0,100,1,0,0,,,,,,,,,,,,,,,,,,,,
3595,GEN_BUFF_ApprenticeBolster,3444,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3596,GEN_BUFF_MasterBolster,3445,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3597,BUFF_DE_DarkProtector,3446,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3598,CAST_GEN_Spell_Buff_A,3447,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3599,CAST_GEN_Spell_Shield_A,3448,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3600,CAST_GEN_Spell_Shield_B,3449,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3601,CAST_GEN_Spell_Shield_C,3450,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3602,CAST_Swipe_Horizontal_L_A,3451,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3603,CAST_Swipe_Horizontal_L_B,3452,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3604,CAST_Swipe_Horizontal_L_C,3453,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3605,Impact_Swipe_Horizontal_L_A,3454,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3606,Impact_Swipe_Horizontal_L_B,3455,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3607,Impact_Swipe_Horizontal_L_C,3456,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3608,CAST_Swipe_Horizontal_R_A,3457,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3609,CAST_Swipe_Horizontal_R_B,3458,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3610,CAST_Swipe_Horizontal_R_C,3459,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3611,CAST_Swipe_Whirlwind_R_A,3460,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3612,CAST_Swipe_Whirlwind_R_B,3461,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3613,CAST_Swipe_Whirlwind_R_C,3462,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3614,Impact_Swipe_Horizontal_R_A,3463,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3615,Impact_Swipe_Horizontal_R_B,3464,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3616,Impact_Swipe_Horizontal_R_C,3465,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3617,CAST_Swipe_LeftDown_A,3466,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3618,CAST_Swipe_LeftDown_B,3467,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3619,CAST_Swipe_LeftDown_C,3468,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3620,Impact_Swipe_LeftDown_A,3469,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3621,Impact_Swipe_LeftDown_B,3470,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3622,Impact_Swipe_LeftDown_C,3471,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3623,CAST_Swipe_LeftUp_A,3472,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3624,CAST_Swipe_LeftUp_B,3473,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3625,CAST_Swipe_LeftUp_C,3474,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
3626,Impact_Swipe_LeftUp_A,3475,fx_chest,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
